"AccountId","BillingCity","BillingCountry","BillingPostalCode","BillingState","BillingStreet","BillToContactId","CompanyAuthorizedById","ContractId","CustomerAuthorizedById","EffectiveDate","EndDate","Id","Name","OwnerId","Pricebook2Id","ShippingCity","ShippingCountry","ShippingPostalCode","ShippingState","ShippingStreet","ShipToContactId","Status","Type","SalesAgreementId"
"001B0000018KRELIA4","01uB00000011k0NIAQ","7","6003",,,,,,,"2021-10-14",,"801B0000000LydoIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QDNOA2"
"001B0000018KRELIA4","01uB00000011k0NIAQ","7","6003",,,,,,,"2021-11-29",,"801B0000000LydpIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QDNOA2"
"001B0000018KRELIA4","01uB00000011k0NIAQ","7","6003",,,,,,,"2022-04-14",,"801B0000000LydqIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QDNOA2"
"001B0000018KRELIA4","01uB00000011k0NIAQ","8","6003",,,,,,,"2018-07-09",,"801B0000000LydrIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QDNOA2"
"001B0000018KRFOIA4","01uB00000011k0WIAQ","27","3657",,,,,,,"2019-02-20",,"801B0000000LydsIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QCyOAM"
"001B0000018KRFOIA4","01uB00000011k0WIAQ","28","3657",,,,,,,"2019-06-25",,"801B0000000LydtIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QCyOAM"
"001B0000018KRFOIA4","01uB00000011k0WIAQ","28","3657",,,,,,,"2019-08-03",,"801B0000000LyduIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QCyOAM"
"001B0000018KRFOIA4","01uB00000011k0WIAQ","30","3657",,,,,,,"2019-10-30",,"801B0000000LydvIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QCyOAM"
"001B0000018KRFOIA4","01uB00000011k0WIAQ","28","3657",,,,,,,"2020-02-14",,"801B0000000LydwIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QCyOAM"
"001B0000018KRFOIA4","01uB00000011k0WIAQ","26","3657",,,,,,,"2021-10-30",,"801B0000000LydxIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QCyOAM"
"001B0000018KRFOIA4","01uB00000011k0WIAQ","26","3657",,,,,,,"2020-07-12",,"801B0000000LydyIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QCyOAM"
"001B0000018KRFOIA4","01uB00000011k0WIAQ","32","3657",,,,,,,"2020-12-29",,"801B0000000LydzIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QCyOAM"
"001B0000018KRFOIA4","01uB00000011k0WIAQ","27","3657",,,,,,,"2021-01-21",,"801B0000000Lye0IAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QCyOAM"
"001B0000018KRFOIA4","01uB00000011k0WIAQ","32","3657",,,,,,,"2021-06-13",,"801B0000000Lye1IAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QCyOAM"
"001B0000018KRFOIA4","01uB00000011k0WIAQ","27","3657",,,,,,,"2021-09-24",,"801B0000000Lye2IAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QCyOAM"
"001B0000018KRFOIA4","01uB00000011k0WIAQ","32","3657",,,,,,,"2020-04-19",,"801B0000000Lye3IAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QCyOAM"
"001B0000018KREFIA4","01uB00000011k0XIAQ","2","4887",,,,,,,"2018-12-17",,"801B0000000Lye4IAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QDUOA2"
"001B0000018KREFIA4","01uB00000011k0XIAQ","2","4887",,,,,,,"2020-05-30",,"801B0000000Lye5IAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QDUOA2"
"001B0000018KREFIA4","01uB00000011k0XIAQ","2","4887",,,,,,,"2019-02-20",,"801B0000000Lye6IAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QDUOA2"
"001B0000018KREFIA4","01uB00000011k0XIAQ","2","4887",,,,,,,"2019-04-14",,"801B0000000Lye7IAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QDUOA2"
"001B0000018KREFIA4","01uB00000011k0XIAQ","2","4887",,,,,,,"2019-05-09",,"801B0000000Lye8IAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QDUOA2"
"001B0000018KREFIA4","01uB00000011k0XIAQ","2","4887",,,,,,,"2019-06-16",,"801B0000000Lye9IAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QDUOA2"
"001B0000018KRELIA4","01uB00000011k0cIAA","105","1012",,,,,,,"2020-02-18",,"801B0000000LyggIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QDWOA2"
"001B0000018KRELIA4","01uB00000011k0cIAA","109","1012",,,,,,,"2020-05-12",,"801B0000000LyghIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QDWOA2"
"001B0000018KRELIA4","01uB00000011k0cIAA","100","1012",,,,,,,"2020-06-29",,"801B0000000LygiIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QDWOA2"
"001B0000018KRELIA4","01uB00000011k0cIAA","104","1012",,,,,,,"2020-09-07",,"801B0000000LygjIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QDWOA2"
"001B0000018KRELIA4","01uB00000011k0cIAA","93","1012",,,,,,,"2022-07-09",,"801B0000000LygYIAS",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QDWOA2"
"001B0000018KRELIA4","01uB00000011k0cIAA","108","1012",,,,,,,"2018-04-02",,"801B0000000LygZIAS",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QDWOA2"
"001B0000018KRELIA4","01uB00000011k0cIAA","113","1012",,,,,,,"2018-07-25",,"801B0000000LygaIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QDWOA2"
"001B0000018KRELIA4","01uB00000011k0cIAA","97","1012",,,,,,,"2018-11-20",,"801B0000000LygbIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QDWOA2"
"001B0000018KRELIA4","01uB00000011k0cIAA","91","1012",,,,,,,"2019-02-25",,"801B0000000LygcIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QDWOA2"
"001B0000018KRELIA4","01uB00000011k0cIAA","106","1012",,,,,,,"2019-03-17",,"801B0000000LygdIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QDWOA2"
"001B0000018KRELIA4","01uB00000011k0cIAA","94","1012",,,,,,,"2021-02-15",,"801B0000000LygkIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QDWOA2"
"001B0000018KRELIA4","01uB00000011k0cIAA","109","1012",,,,,,,"2019-08-09",,"801B0000000LygeIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QDWOA2"
"001B0000018KRELIA4","01uB00000011k0cIAA","95","1012",,,,,,,"2019-09-20",,"801B0000000LygfIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QDWOA2"
"001B0000018KRELIA4","01uB00000011k0cIAA","103","1012",,,,,,,"2021-11-28",,"801B0000000LyglIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QDWOA2"
"001B0000018KREEIA4","01uB00000011k0ZIAQ","8","11830",,,,,,,"2019-07-10",,"801B0000000LygmIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QCkOAM"
"001B0000018KREEIA4","01uB00000011k0ZIAQ","8","11830",,,,,,,"2019-10-09",,"801B0000000LygnIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QCkOAM"
"001B0000018KREEIA4","01uB00000011k0ZIAQ","8","11830",,,,,,,"2020-10-03",,"801B0000000LygoIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QCkOAM"
"001B0000018KREEIA4","01uB00000011k0ZIAQ","9","11830",,,,,,,"2020-03-14",,"801B0000000LygpIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QCkOAM"
"001B0000018KREEIA4","01uB00000011k0ZIAQ","8","11830",,,,,,,"2020-07-06",,"801B0000000LygqIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QCkOAM"
"001B0000018KREEIA4","01uB00000011k0ZIAQ","9","11830",,,,,,,"2020-01-16",,"801B0000000LygrIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QCkOAM"
"001B0000018KRFPIA4","01uB00000011k0UIAQ","18","5520",,,,,,,"2019-02-04",,"801B0000000LygsIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QCbOAM"
"001B0000018KRFPIA4","01uB00000011k0UIAQ","20","5520",,,,,,,"2022-08-16",,"801B0000000LygtIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QCbOAM"
"001B0000018KRFPIA4","01uB00000011k0UIAQ","19","5520",,,,,,,"2020-11-17",,"801B0000000Lyh2IAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QCbOAM"
"001B0000018KRFPIA4","01uB00000011k0UIAQ","20","5520",,,,,,,"2019-06-27",,"801B0000000LyguIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QCbOAM"
"001B0000018KRFPIA4","01uB00000011k0UIAQ","17","5520",,,,,,,"2019-10-08",,"801B0000000LygvIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QCbOAM"
"001B0000018KRFPIA4","01uB00000011k0UIAQ","19","5520",,,,,,,"2018-06-27",,"801B0000000LygwIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QCbOAM"
"001B0000018KRFPIA4","01uB00000011k0UIAQ","18","5520",,,,,,,"2018-09-18",,"801B0000000LygxIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QCbOAM"
"001B0000018KRFPIA4","01uB00000011k0UIAQ","18","5520",,,,,,,"2021-03-24",,"801B0000000Lyh3IAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QCbOAM"
"001B0000018KRFPIA4","01uB00000011k0UIAQ","18","5520",,,,,,,"2019-11-27",,"801B0000000LygyIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QCbOAM"
"001B0000018KRFPIA4","01uB00000011k0UIAQ","19","5520",,,,,,,"2020-04-30",,"801B0000000LygzIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QCbOAM"
"001B0000018KRFPIA4","01uB00000011k0UIAQ","20","5520",,,,,,,"2020-07-08",,"801B0000000Lyh0IAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QCbOAM"
"001B0000018KRFPIA4","01uB00000011k0UIAQ","18","5520",,,,,,,"2020-10-03",,"801B0000000Lyh1IAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QCbOAM"
"001B0000018KRFPIA4","01uB00000011k0UIAQ","20","5520",,,,,,,"2021-05-14",,"801B0000000Lyh4IAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QCbOAM"
"001B0000018KRFPIA4","01uB00000011k0UIAQ","19","5520",,,,,,,"2021-11-07",,"801B0000000Lyh5IAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QCbOAM"
"001B0000018KRFPIA4","01uB00000011k0UIAQ","17","5520",,,,,,,"2022-02-03",,"801B0000000Lyh6IAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QCbOAM"
